N,Key,Operation,Probe Count,Traverse count
976,630265835,Insert,1,16
977,176656548,Insert,1,18
978,1005800441,Insert,1,13
979,1921105914,Search,1,9
980,1936701650,Insert,1,9
981,1900227133,Insert,1,12
982,1443391165,Insert,1,10
983,995193277,Insert,1,16
984,1019601182,Insert,1,14
985,566647212,Insert,1,16
986,775137843,Insert,1,9
987,57631977,Insert,1,10
988,859371965,Insert,1,15
989,1044142176,Search,1,18
990,432359409,Insert,1,14
991,751964322,Insert,2,12
992,297157040,Insert,1,8
993,1917283958,Insert,1,10
994,2084318489,Insert,1,12
995,242165058,Insert,1,11
996,502593015,Insert,1,14
997,238403333,Insert,1,11
998,504758401,Insert,1,13
999,520745341,Insert,1,16
1000,4160762,Insert,1,10
1001,591762966,Search,1,14
1002,380373922,Insert,1,14
1003,863398176,Search,1,15
1004,2076502821,Insert,1,14
1005,1338280358,Insert,1,14
1006,1866820745,Search,1,9
1007,368469622,Insert,1,10
1008,380983061,Insert,1,15
1009,916664386,Search,1,14
1010,319964865,Insert,1,13
1011,1742925703,Search,1,10
1012,1492338358,Insert,2,8
1013,1924901942,Insert,1,10
1014,950230700,Insert,1,17
1015,1691086886,Search,1,10
1016,312122008,Search,1,12
1017,1668994907,Insert,1,13
1018,783218735,Insert,2,8
1019,739448703,Insert,1,11
1020,1421738392,Insert,1,7
1021,79126252,Insert,1,11
1022,1734641980,Insert,1,10
1023,293855926,Insert,2,9
1024,583891536,Search,1,17
1025,645773464,Insert,1,14
1026,362296175,Insert,1,11
1027,351487903,Insert,1,12
1028,1505145429,Insert,1,9
1029,1097738267,Search,1,15
1030,625012842,Search,1,16
1031,794655585,Insert,1,8
1032,396024306,Search,1,14
1033,1103452226,Insert,3,13
1034,1747190051,Search,1,8
1035,1513228215,Search,1,9
1036,1802302469,Insert,1,12
1037,564455895,Insert,1,17
1038,1040287067,Insert,1,18
1039,2044467527,Insert,1,11
1040,39938122,Search,1,7
1041,1067048910,Insert,1,14
1042,1278690400,Insert,1,14
1043,401742281,Insert,1,13
1044,1587794251,Insert,2,13
1045,1282851162,Insert,1,12
1046,782116203,Insert,1,9
1047,1516813424,Insert,1,5
1048,278981533,Search,1,9
1049,473647872,Insert,1,16
1050,1150585825,Insert,1,13
1051,1897796485,Insert,1,11
1052,793612737,Insert,1,9
1053,495440536,Insert,1,18
1054,1675214780,Insert,1,9
1055,1743843438,Insert,1,10
1056,16951795,Insert,1,10
1057,310949867,Insert,1,12
1058,335808493,Insert,1,14
1059,1438690187,Insert,1,10
1060,810993235,Search,1,12
1061,103262466,Search,1,10
1062,390076120,Insert,1,14
1063,2070450473,Insert,1,14
1064,1190019838,Search,1,10
1065,1732546113,Insert,1,7
1066,1629515448,Search,1,16
1067,1035849584,Insert,1,18
1068,1181776598,Search,1,13
1069,285263001,Insert,1,10
1070,2084034016,Insert,1,13
1071,467907,Search,1,9
1072,393511366,Insert,1,14
1073,1079918586,Insert,2,15
1074,1040002594,Insert,1,19
1075,48330187,Insert,1,11
1076,1644374481,Insert,1,11
1077,2080289662,Insert,1,15
1078,2092797715,Insert,1,12
1079,563939743,Insert,1,18
1080,2053010331,Search,1,11
1081,1211496414,Insert,1,10
1082,347056348,Insert,2,12
1083,4250346,Insert,1,11
1084,346863929,Insert,1,13
1085,1129172551,Insert,1,15
1086,1521063771,Insert,1,9
1087,820511801,Insert,1,12
1088,132274728,Insert,1,14
1089,1535376623,Search,1,10
1090,1588053338,Search,1,14
1091,1271376608,Insert,1,15
1092,1614124539,Insert,1,14
1093,561679505,Search,1,15
1094,1089903645,Search,1,14
1095,627715264,Insert,2,16
1096,799107740,Insert,1,9
1097,1210484329,Insert,1,11
1098,644667059,Insert,1,15
1099,622617627,Search,1,16
1100,1157922992,Search,1,14
1101,1110057608,Insert,1,11
1102,1546292822,Insert,2,7
1103,2083357246,Insert,1,11
1104,1500133728,Insert,1,10
1105,1469259647,Insert,1,8
1106,1668419711,Insert,1,14
1107,388499664,Insert,1,15
1108,1754522648,Insert,1,9
1109,1604970080,Insert,1,13
1110,782011030,Insert,1,10
1111,686957586,Insert,1,12
1112,497489026,Insert,1,19
1113,830341218,Insert,1,9
1114,183848419,Insert,1,13
1115,430295040,Insert,1,15
1116,775655285,Insert,1,10
1117,747788162,Insert,1,13
1118,1641791455,Insert,1,12
1119,633352852,Search,1,15
1120,1122711633,Insert,1,16
1121,752038509,Insert,2,13
1122,190401514,Search,1,14
1123,1988655384,Insert,1,10
1124,104400536,Insert,1,10
1125,125618632,Insert,1,15
1126,661683537,Insert,1,14
1127,236675264,Insert,1,12
1128,1260293325,Search,1,12
1129,246440865,Search,1,12
1130,555752324,Search,1,15
1131,1396995240,Insert,1,13
1132,128324428,Insert,1,15
1133,400104354,Search,1,14
1134,1414235586,Search,1,7
1135,864390529,Insert,1,13
1136,48619333,Insert,1,12
1137,89085889,Search,1,11
1138,1338808757,Insert,1,15
1139,1509057588,Insert,1,9
1140,1158676941,Insert,1,14
1141,737617931,Insert,1,11
1142,1444931187,Insert,1,11
1143,511327021,Insert,1,15
1144,59393931,Insert,1,12
1145,965867250,Insert,1,15
1146,899826685,Insert,1,13
1147,1813916579,Insert,1,10
1148,423353682,Insert,1,14
1149,1681837716,Insert,1,10
1150,353390518,Insert,1,11
1151,920842709,Insert,1,14
1152,364695286,Insert,1,12
1153,246440865,Search,1,12
1154,537238937,Insert,1,15
1155,1427710666,Search,1,9
1156,1285568095,Search,1,14
1157,1351137749,Insert,1,12
1158,1140350571,Insert,1,11
1159,1285027100,Insert,1,14
1160,845445556,Insert,1,11
1161,115578556,Insert,1,14
1162,1132136309,Search,2,12
1163,2037065609,Insert,1,8
1164,686617292,Insert,1,13
1165,219979092,Insert,1,12
1166,15200593,Insert,1,9
1167,1348300830,Insert,1,12
1168,456654356,Insert,1,18
1169,1412195833,Insert,2,7
1170,1280489843,Search,1,15
1171,2109725074,Search,1,11
1172,1476625258,Insert,1,6
1173,1321044885,Insert,1,15
1174,1460815166,Insert,1,8
1175,667950368,Insert,2,14
1176,682618826,Insert,1,16
1177,472008459,Insert,1,17
1178,1405568299,Insert,1,9
1179,2127550013,Insert,1,10
1180,983335480,Insert,1,18
1181,1464962230,Insert,1,9
1182,945933615,Insert,2,17
1183,1883162166,Insert,1,12
1184,1131395162,Insert,1,13
1185,1369287298,Insert,1,11
1186,1428820747,Search,1,9
1187,1417516234,Insert,1,8
1188,1484785680,Insert,1,8
1189,142646359,Insert,1,14
1190,362306470,Search,1,13
1191,1782211520,Insert,1,9
1192,2022024617,Insert,1,11
1193,1493784108,Insert,1,9
1194,775078443,Insert,1,10
1195,1989016226,Search,1,11
1196,1159568069,Insert,2,15
1197,191746017,Insert,1,14
1198,890656999,Insert,1,13
1199,1049150030,Insert,1,18
1200,1508385494,Search,1,10
1201,878363309,Insert,1,15
1202,1110636091,Insert,1,11
1203,126625653,Search,1,16
1204,1064350623,Insert,1,15
1205,79180491,Insert,1,12
1206,654823184,Search,1,13
1207,1567290447,Insert,1,12
1208,329062809,Insert,1,13
1209,1555805750,Insert,1,10
1210,740851685,Insert,1,12
1211,1789877975,Insert,1,8
1212,76272470,Insert,1,12
1213,1423470511,Insert,2,8
1214,114402787,Insert,1,13
1215,1481840769,Insert,1,9
1216,1852317462,Search,1,10
1217,1403536876,Insert,1,8
1218,1097738267,Insert,1,15
1219,799319352,Insert,1,10
1220,1207390657,Search,1,9
1221,1556798455,Search,1,10
1222,201986843,Insert,1,15
1223,833416785,Insert,1,11
1224,1930714514,Insert,1,11
1225,1571274141,Insert,1,11
1226,103449371,Insert,1,11
1227,1268016546,Insert,1,14
1228,1713920500,Insert,2,6
1229,1885660891,Insert,1,11
1230,778395160,Search,1,11
1231,1142557515,Insert,1,9
1232,1060220961,Insert,1,13
1233,513255686,Insert,1,16
1234,154641937,Insert,1,12
1235,1251966978,Insert,1,11
1236,1403912685,Insert,1,9
1237,1203791967,Insert,1,13
1238,2130330287,Insert,1,11
1239,367065128,Insert,1,13
1240,98126712,Search,1,8
1241,1012810318,Search,1,15
1242,1002697424,Search,1,14
1243,120658943,Insert,1,15
1244,62027131,Insert,1,13
1245,2136627298,Search,1,10
1246,1934355576,Insert,1,10
1247,1910202173,Search,1,10
1248,156303957,Search,1,15
1249,449721752,Insert,1,17
1250,794263016,Search,1,10
1251,1617832881,Insert,1,15
1252,527723613,Insert,1,16
1253,92116079,Insert,1,9
1254,1694105351,Insert,1,10
1255,199098927,Search,1,16
1256,1951194124,Insert,1,15
1257,206518866,Insert,1,16
1258,1028462472,Insert,1,16
1259,1207247352,Insert,1,9
1260,1304257134,Insert,1,15
1261,1827781824,Insert,1,7
1262,1409234195,Insert,3,8
1263,2137673919,Insert,1,7
1264,1611012690,Insert,1,15
1265,856122182,Search,1,15
1266,833024689,Insert,1,11
1267,93639643,Insert,1,10
1268,731545588,Insert,1,13
1269,399461541,Insert,2,14
1270,1979300534,Insert,1,12
1271,1874103104,Insert,1,10
1272,1571024729,Search,1,12
1273,1459682502,Insert,1,9
1274,1260632083,Search,2,12
1275,345072573,Insert,1,14
1276,2028745041,Insert,1,10
1277,564165832,Insert,1,19
1278,1748985258,Insert,1,8
1279,1085053360,Insert,1,13
1280,563380015,Search,1,19
1281,547012472,Insert,1,12
1282,246157187,Search,1,12
1283,2116050387,Insert,1,8
1284,1205712303,Insert,1,9
1285,609039603,Insert,1,12
1286,1902922315,Insert,1,11
1287,1655434055,Insert,2,13
1288,1640153398,Search,1,13
1289,79388836,Insert,1,13
1290,283162280,Insert,1,9
1291,1747550135,Insert,2,9
1292,691339579,Search,1,14
1293,1773494187,Insert,1,9
1294,326907855,Search,1,13
1295,86872756,Insert,2,11
1296,316862955,Search,1,15
1297,1954069001,Insert,1,14
1298,654473011,Insert,1,13
1299,1823686139,Search,1,11
1300,1294120108,Insert,1,14
1301,1519199765,Search,1,10
1302,1110842487,Insert,1,12
1303,334771188,Insert,3,15
1304,555870655,Insert,1,15
1305,1101032759,Insert,1,15
1306,1945783878,Insert,1,14
1307,1388895344,Insert,1,11
1308,1194672402,Insert,1,13
1309,529845819,Insert,1,17
1310,1788356886,Insert,1,8
1311,1026489288,Insert,1,14
1312,1722922369,Search,1,9
1313,256465275,Insert,1,7
1314,1100555740,Insert,1,16
1315,827830253,Search,1,12
1316,1371561861,Insert,1,12
1317,137726668,Insert,1,14
1318,1664721573,Insert,1,11
1319,973063472,Insert,1,18
1320,1222780028,Insert,1,12
1321,64250397,Insert,1,12
1322,1062018081,Search,1,12
1323,941630211,Insert,1,15
1324,281008684,Insert,1,10
1325,673290000,Insert,1,9
1326,1813916579,Search,1,11
1327,697068878,Insert,1,16
1328,1936442739,Insert,3,11
1329,752678836,Insert,1,14
1330,980231158,Insert,1,19
1331,1536509226,Insert,1,10
1332,378689375,Insert,1,15
1333,1067103914,Insert,1,15
1334,1343094580,Insert,1,16
1335,1033162386,Insert,1,17
1336,213740374,Insert,2,17
1337,306453419,Insert,1,10
1338,1367933574,Insert,1,12
1339,769611029,Insert,1,11
1340,1817847919,Search,1,11
1341,1493670009,Search,1,10
1342,1407486178,Insert,1,9
1343,1166233805,Insert,1,16
1344,11022726,Insert,1,10
1345,454674932,Insert,1,19
1346,1830797944,Search,2,8
1347,501179415,Search,1,15
1348,1696079624,Insert,1,11
1349,293540539,Search,1,10
1350,1799379612,Insert,1,10
1351,1481164221,Insert,1,8
1352,1952544899,Insert,1,13
1353,752451704,Insert,1,15
1354,279547871,Search,2,9
1355,705242434,Insert,1,18
1356,2090271567,Insert,1,13
1357,269689629,Insert,1,5
1358,598983915,Search,1,12
1359,1678305906,Insert,1,10
1360,1165567947,Insert,1,17
1361,333940026,Insert,1,16
1362,472452469,Insert,1,18
1363,1446576631,Insert,1,12
1364,1007230026,Insert,1,14
1365,837273018,Search,1,10
1366,1849085663,Search,1,8
1367,1169521347,Insert,1,14
1368,1235535723,Insert,1,12
1369,1759908862,Insert,1,13
1370,2015528763,Search,1,10
1371,2268857,Insert,1,11
1372,624561301,Insert,1,17
1373,2138598237,Insert,1,8
1374,1069372771,Insert,1,14
1375,1128045507,Search,1,16
1376,1967655881,Insert,1,13
1377,1024276976,Insert,1,15
1378,1717660997,Search,1,10
1379,1283113145,Insert,1,15
1380,126625653,Insert,1,16
1381,244726902,Insert,1,12
1382,2052724175,Insert,1,11
1383,1534111831,Insert,1,11
1384,1410960707,Insert,1,9
1385,2063746901,Insert,1,14
1386,1988786764,Insert,1,11
1387,959556683,Insert,1,19
1388,1715642865,Insert,2,10
1389,1322467337,Insert,1,16
1390,1269821444,Search,1,15
1391,764617934,Insert,1,10
1392,320610921,Insert,1,14
1393,2027709771,Insert,1,11
1394,707405853,Insert,1,19
1395,590300551,Insert,1,15
1396,1558532030,Insert,2,11
1397,1872973801,Insert,2,11
1398,924240577,Insert,1,15
1399,2030984499,Insert,1,6
1400,1172066784,Insert,1,15
1401,1931470604,Insert,1,12
1402,1053022199,Insert,1,19
1403,1001520066,Search,1,14
1404,260118859,Insert,1,8
1405,1543895818,Insert,1,9
1406,1055291056,Insert,2,15
1407,884680161,Insert,1,13
1408,678502137,Search,1,16
1409,1535010408,Insert,1,12
1410,1769716165,Search,1,8
1411,2124663828,Insert,1,8
1412,704852394,Insert,1,17
1413,411803736,Insert,1,13
1414,1260293325,Insert,1,12
1415,1496328147,Search,1,10
1416,831478047,Insert,1,10
1417,717885626,Search,1,15
1418,656530638,Insert,1,13
1419,1165533852,Insert,1,18
1420,218106231,Insert,1,14
1421,2067491346,Insert,1,14
1422,890656999,Search,1,14
1423,505070624,Search,1,14
1424,1081797105,Insert,2,16
1425,59409347,Insert,2,14
1426,879564381,Insert,1,16
1427,649956322,Insert,1,15
1428,1381876684,Insert,1,13
1429,1644182316,Insert,1,13
1430,970567244,Insert,1,19
1431,1262102807,Insert,1,13
1432,204104521,Insert,1,17
1433,1560867795,Insert,1,12
1434,673151189,Insert,1,10
1435,2077078322,Insert,1,16
1436,337624724,Insert,1,14
1437,785929269,Search,1,9
1438,1841335605,Search,1,8
1439,461008248,Search,1,18
1440,556652041,Insert,1,15
1441,1131591789,Search,1,14
1442,1101661459,Insert,1,14
1443,121611680,Insert,1,15
1444,1609674240,Insert,1,16
1445,1361780318,Insert,3,13
1446,1665507499,Insert,1,12
1447,517481648,Insert,1,17
1448,98976831,Insert,1,8
1449,1053034259,Insert,2,20
1450,494661828,Insert,1,17
1451,803829226,Insert,1,12
1452,1518161523,Search,1,10
1453,1464837995,Insert,1,10
1454,1754955154,Insert,1,10
1455,204777074,Search,1,18
1456,1737258885,Search,1,11
1457,1635307273,Insert,1,11
1458,2121368633,Insert,1,7
1459,773005358,Insert,2,11
1460,1853413504,Insert,1,10
1461,2041376331,Insert,1,12
1462,1854802464,Insert,1,10
1463,1912822851,Insert,1,11
1464,773457065,Insert,1,11
1465,357275138,Insert,1,12
1466,1436697905,Search,1,9
1467,1147215887,Insert,1,9
1468,270155733,Insert,1,6
1469,28865569,Search,1,9
1470,1327842382,Insert,2,11
1471,261835047,Insert,1,9
1472,1310480594,Search,1,15
1473,474260254,Insert,1,17
1474,1041068730,Search,1,19
1475,741226529,Insert,1,13
1476,934986236,Insert,1,16
1477,403854929,Insert,2,13
1478,955765490,Search,1,20
1479,1078851254,Insert,1,15
1480,1491638277,Insert,1,9
1481,974803246,Search,1,19
1482,1472153681,Search,1,6
1483,2131983840,Search,1,12
1484,1505516388,Insert,1,10
1485,1200462934,Insert,1,14
1486,953828869,Insert,1,18
1487,719813058,Insert,1,15
1488,718486785,Insert,1,15
1489,1471310518,Insert,2,6
1490,818789890,Insert,1,13
1491,1771521044,Insert,2,8
1492,1965972346,Insert,1,14
1493,1521913073,Search,1,10
1494,1622619116,Insert,1,13
1495,1088875391,Insert,1,14
1496,1573443852,Insert,1,12
1497,1110442741,Insert,1,12
1498,552083495,Search,1,13
1499,1062760377,Insert,1,16
1500,198965563,Insert,1,16
1501,566259689,Search,1,18
1502,816372598,Insert,1,14
1503,956653060,Insert,1,20
1504,2053768027,Insert,1,12
1505,1901271818,Search,1,12
1506,581711801,Insert,1,16
1507,1730110125,Insert,1,8
1508,263559517,Insert,1,6
1509,1728927689,Insert,1,9
1510,2000265858,Insert,1,11
1511,1591401900,Insert,1,14
1512,1990762736,Insert,1,12
1513,327042465,Insert,1,14
1514,185144781,Insert,2,14
1515,778265324,Insert,1,11
1516,730897394,Insert,1,14
1517,1388927077,Search,1,12
1518,1263996035,Insert,1,13
1519,122419954,Insert,1,16
1520,88930134,Insert,1,12
1521,316975322,Insert,1,15
1522,1076248823,Insert,1,14
1523,808743192,Insert,1,12
1524,12180090,Search,2,11
1525,1035462107,Insert,1,19
1526,400075693,Insert,1,15
1527,1627533082,Insert,1,16
1528,2034105971,Search,1,9
1529,605560975,Search,1,13
1530,659499504,Insert,1,14
1531,2077397211,Search,1,17
1532,218564392,Insert,1,15
1533,1102668550,Insert,1,14
1534,1748374895,Insert,1,10
1535,1792008244,Insert,1,9
1536,65627644,Insert,1,10
1537,310310634,Search,1,13
1538,663651624,Insert,1,15
1539,1990973807,Insert,1,13
1540,528857664,Search,1,18
1541,882000242,Insert,1,14
1542,1620304685,Insert,1,12
1543,1897258186,Insert,1,12
1544,1463712043,Insert,1,9
1545,1202931162,Insert,1,15
1546,13334056,Insert,1,11
1547,111538135,Search,1,9
1548,1045156084,Insert,1,19
1549,1055713373,Insert,1,15
1550,1604735956,Insert,1,14
1551,888435172,Insert,1,14
1552,1076326429,Search,1,15
1553,1382755838,Insert,2,14
1554,1789880737,Insert,1,10
1555,344455570,Search,1,15
1556,1666700497,Insert,1,13
1557,2113653232,Insert,1,9
1558,906393125,Insert,1,15
1559,1789120451,Insert,1,9
1560,886909235,Search,1,15
1561,55099718,Insert,1,12
1562,1223368447,Insert,1,13
1563,717885626,Insert,1,16
1564,863842910,Insert,1,15
1565,111346906,Insert,1,8
1566,1117961320,Insert,1,17
1567,343892345,Insert,1,15
1568,1613633819,Search,1,15
1569,770846410,Insert,1,12
1570,1336525712,Insert,1,15
1571,823442477,Search,1,12
1572,1446560895,Insert,1,13
1573,371737658,Insert,1,17
1574,981050308,Insert,1,20
1575,1462802652,Search,1,10
1576,1512188539,Insert,1,9
1577,1035389282,Insert,1,20
1578,824540468,Insert,1,12
1579,246705133,Insert,1,13
1580,1856124310,Search,1,9
1581,508210319,Insert,1,15
1582,574315006,Insert,1,17
1583,1710417177,Insert,1,6
1584,1711141482,Insert,1,7
1585,1843626910,Search,1,8
1586,587649062,Insert,1,15
1587,365928869,Search,1,14
1588,608089613,Insert,1,13
1589,619371207,Insert,2,17
1590,44901370,Insert,2,8
1591,1496524786,Insert,1,10
1592,2002127045,Insert,1,12
1593,1834782108,Insert,1,8
1594,1015741635,Insert,1,15
1595,1968296629,Insert,1,14
1596,593691585,Insert,1,14
1597,657378438,Insert,1,14
1598,2023396347,Insert,1,11
1599,1817060032,Insert,1,11
1600,1375264064,Insert,1,14
1601,739755609,Insert,1,13
1602,1928406938,Insert,1,11
1603,875607940,Search,1,16
1604,345741736,Insert,1,15
1605,1083647954,Insert,2,17
1606,268974616,Search,1,6
1607,1672020475,Search,1,13
1608,551769701,Insert,1,13
1609,1682267448,Insert,1,11
1610,382725202,Insert,1,14
1611,923507359,Insert,1,16
1612,515834109,Insert,1,16
1613,1894913741,Insert,1,11
1614,1515968881,Search,1,6
1615,1958896641,Insert,1,15
1616,1340374577,Insert,1,17
1617,2141618875,Insert,1,8
1618,2003360166,Search,1,10
1619,319623313,Insert,1,15
1620,1462507536,Search,1,10
1621,1914689583,Insert,1,10
1622,1704552404,Insert,1,7
1623,2030764795,Insert,1,7
1624,354854998,Insert,1,13
1625,165158369,Insert,1,16
1626,502652354,Insert,1,15
1627,399756368,Insert,1,16
1628,1661683155,Insert,1,12
1629,357295751,Insert,1,13
1630,87054828,Insert,1,13
1631,529941142,Insert,3,18
1632,178108732,Insert,1,18
1633,680746413,Insert,1,16
1634,1187319580,Insert,1,13
1635,54021431,Insert,2,12
1636,350322797,Insert,2,13
1637,415099997,Insert,1,14
1638,2018956793,Search,1,12
1639,1968617871,Search,1,15
1640,793777040,Insert,1,10
1641,1204281306,Search,1,12
1642,131246088,Insert,1,16
1643,1436697905,Search,1,9
1644,2096088554,Search,1,7
1645,94655911,Search,1,9
1646,760841733,Insert,1,11
1647,1877424995,Insert,1,11
1648,1334311081,Search,1,16
1649,683015789,Insert,1,17
1650,295625534,Insert,1,10
1651,112666549,Insert,1,14
1652,1388404890,Search,1,15
1653,1606523148,Insert,1,14
1654,811459643,Insert,1,12
1655,2007580290,Insert,1,10
1656,544655909,Search,1,15
1657,1417936141,Insert,1,8
1658,4350572,Insert,1,12
1659,2001715517,Insert,2,13
1660,1737559454,Insert,1,11
1661,738842740,Search,1,10
1662,1643540983,Search,1,14
1663,1919040155,Insert,1,6
1664,1558784273,Insert,1,13
1665,1620840601,Insert,1,13
1666,126411505,Insert,1,17
1667,1723942643,Insert,1,10
1668,2123492955,Insert,1,9
1669,641645429,Search,1,15
1670,625467532,Search,1,18
1671,526167874,Insert,1,17
1672,1238142150,Insert,1,13
1673,333305058,Insert,1,17
1674,734374676,Search,1,11
1675,613222702,Insert,1,12
1676,1700629180,Search,1,9
1677,1768083293,Insert,1,13
1678,511413790,Insert,1,17
1679,1105659456,Search,1,12
1680,1293969116,Insert,1,15
1681,807919225,Insert,1,13
1682,235923522,Search,1,10
1683,565435221,Insert,1,18
1684,1265570225,Search,1,14
1685,1644291913,Insert,1,14
1686,1223019222,Insert,1,14
1687,1359212262,Insert,1,14
1688,1775538001,Insert,1,10
1689,1983860956,Insert,1,12
1690,1089153609,Insert,1,15
1691,311070142,Insert,1,13
1692,132002842,Insert,1,17
1693,1201820158,Insert,1,16
1694,1917593290,Insert,1,11
1695,943462485,Insert,1,14
1696,426587078,Search,1,16
